CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-10-24 10:00:00+02:00,156.0,244.0,1182.0,2165.0,1612.0,611.0,3.0,308.0,6838.0,5279.0,25561.0,101.0,953.0,943.0,81.0,281.0,209.0,98.0,6.0,3712.0,5193.0,99.0,123.0,1347.0,10347.0,2255.0,121.0,25.0,122.0,803.0,11.0,113.0,66.0,335.0,63.0,816.0,532.0,760.0,28.0,318.0,31.0,425.0,151.0,1231.0,746.0,29.0,39.0,10.0,1744.0,1597.0,4907.0,0.0,,83.0,0.0,,1235.0,0.0,,556.0,0.0,,119.0,0.0,,0.0,1641.0,1518.0,202.0,20.0,1939.0,607.0,150.0,0.0,38.0,2.0,546.0,13.0,1038.0,18.0,574.0,34.0,90.0,1.0
2022-10-24 10:15:00+02:00,184.0,224.0,,,,,,,7724.0,5272.0,25664.0,,,,,,,,,4338.0,5211.0,,,,,,,,,865.0,10.0,,,,,,,,,,,,,,,,,,1997.0,1595.0,4910.0,,,,,,,,,,,,,,,,,,,,,617.0,151.0,,,,,,,,,,,
2022-10-24 10:30:00+02:00,208.0,208.0,,,,,,,8557.0,5267.0,25765.0,,,,,,,,,4865.0,5264.0,,,,,,,,,919.0,8.0,,,,,,,,,,,,,,,,,,2249.0,1593.0,4911.0,,,,,,,,,,,,,,,,,,,,,625.0,151.0,,,,,,,,,,,
2022-10-24 10:45:00+02:00,232.0,192.0,,,,,,,9339.0,5211.0,25863.0,,,,,,,,,5302.0,5345.0,,,,,,,,,964.0,6.0,,,,,,,,,,,,,,,,,,2501.0,1591.0,4914.0,,,,,,,,,,,,,,,,,,,,,632.0,152.0,,,,,,,,,,,
2022-10-24 11:00:00+02:00,256.0,180.0,1692.0,2164.0,1675.0,679.0,3.0,388.0,10078.0,5201.0,25961.0,177.0,993.0,997.0,109.0,274.0,214.0,117.0,6.0,5829.0,5430.0,118.0,77.0,3157.0,10271.0,2530.0,114.0,29.0,130.0,999.0,5.0,142.0,64.0,457.0,67.0,1055.0,546.0,1134.0,30.0,416.0,24.0,529.0,139.0,1528.0,712.0,33.0,41.0,10.0,2752.0,1589.0,4917.0,0.0,,91.0,0.0,,1238.0,0.0,,563.0,0.0,,109.0,0.0,,0.0,2202.0,1207.0,358.0,21.0,1966.0,689.0,174.0,1.0,22.0,3.0,555.0,20.0,1107.0,25.0,570.0,188.0,110.0,1.0
2022-10-24 11:15:00+02:00,284.0,176.0,,,,,,,10727.0,5200.0,26089.0,,,,,,,,,6163.0,5548.0,,,,,,,,,1023.0,4.0,,,,,,,,,,,,,,,,,,2830.0,1584.0,4896.0,,,,,,,,,,,,,,,,,,,,,692.0,174.0,,,,,,,,,,,
2022-10-24 11:30:00+02:00,304.0,172.0,,,,,,,11289.0,5119.0,26202.0,,,,,,,,,6468.0,5674.0,,,,,,,,,1038.0,3.0,,,,,,,,,,,,,,,,,,2909.0,1577.0,4853.0,,,,,,,,,,,,,,,,,,,,,694.0,174.0,,,,,,,,,,,
2022-10-24 11:45:00+02:00,312.0,168.0,,,,,,,11700.0,5124.0,26283.0,,,,,,,,,6743.0,5800.0,,,,,,,,,1046.0,2.0,,,,,,,,,,,,,,,,,,2987.0,1570.0,4810.0,,,,,,,,,,,,,,,,,,,,,696.0,175.0,,,,,,,,,,,
2022-10-24 12:00:00+02:00,324.0,168.0,1956.0,2159.0,1668.0,670.0,5.0,403.0,12053.0,5123.0,26325.0,243.0,991.0,1211.0,134.0,267.0,235.0,119.0,6.0,7095.0,5952.0,120.0,63.0,4593.0,10421.0,2585.0,126.0,31.0,145.0,1047.0,2.0,157.0,94.0,548.0,69.0,1227.0,628.0,1427.0,30.0,479.0,35.0,589.0,153.0,1674.0,897.0,31.0,44.0,9.0,3068.0,1562.0,4768.0,0.0,,105.0,0.0,,1235.0,0.0,,594.0,0.0,,103.0,0.0,,0.0,2489.0,1076.0,475.0,22.0,2020.0,729.0,189.0,1.0,19.0,4.0,579.0,25.0,1177.0,30.0,559.0,50.0,100.0,1.0
2022-10-24 12:15:00+02:00,340.0,164.0,,,,,,,12308.0,5194.0,26416.0,,,,,,,,,7290.0,6061.0,,,,,,,,,1040.0,2.0,,,,,,,,,,,,,,,,,,3181.0,1557.0,4727.0,,,,,,,,,,,,,,,,,,,,,728.0,189.0,,,,,,,,,,,
2022-10-24 12:30:00+02:00,348.0,164.0,,,,,,,12436.0,5117.0,26482.0,,,,,,,,,7434.0,6153.0,,,,,,,,,1026.0,2.0,,,,,,,,,,,,,,,,,,3292.0,1553.0,4686.0,,,,,,,,,,,,,,,,,,,,,727.0,190.0,,,,,,,,,,,
2022-10-24 12:45:00+02:00,348.0,164.0,,,,,,,12468.0,5106.0,26551.0,,,,,,,,,7533.0,6232.0,,,,,,,,,1005.0,2.0,,,,,,,,,,,,,,,,,,3406.0,1550.0,4647.0,,,,,,,,,,,,,,,,,,,,,725.0,190.0,,,,,,,,,,,
2022-10-24 13:00:00+02:00,352.0,164.0,1947.0,2154.0,1571.0,590.0,15.0,366.0,12476.0,5121.0,26569.0,238.0,1008.0,1366.0,141.0,239.0,224.0,99.0,7.0,7649.0,6307.0,104.0,69.0,5513.0,10571.0,2420.0,145.0,29.0,152.0,977.0,1.0,155.0,142.0,582.0,71.0,1289.0,748.0,1542.0,31.0,493.0,56.0,591.0,170.0,1636.0,1305.0,25.0,55.0,10.0,3519.0,1547.0,4605.0,0.0,,117.0,0.0,,1226.0,0.0,,647.0,0.0,,102.0,0.0,,0.0,2342.0,1059.0,554.0,22.0,2050.0,700.0,214.0,1.0,20.0,4.0,625.0,23.0,1225.0,31.0,538.0,55.0,80.0,1.0
2022-10-24 13:15:00+02:00,356.0,172.0,,,,,,,12370.0,5126.0,26616.0,,,,,,,,,7691.0,6383.0,,,,,,,,,941.0,2.0,,,,,,,,,,,,,,,,,,3551.0,1544.0,4562.0,,,,,,,,,,,,,,,,,,,,,697.0,214.0,,,,,,,,,,,
2022-10-24 13:30:00+02:00,352.0,176.0,,,,,,,12167.0,5137.0,26647.0,,,,,,,,,7714.0,6462.0,,,,,,,,,899.0,2.0,,,,,,,,,,,,,,,,,,3582.0,1543.0,4514.0,,,,,,,,,,,,,,,,,,,,,690.0,214.0,,,,,,,,,,,
2022-10-24 13:45:00+02:00,336.0,184.0,,,,,,,11864.0,5139.0,26685.0,,,,,,,,,7715.0,6537.0,,,,,,,,,854.0,2.0,,,,,,,,,,,,,,,,,,3615.0,1541.0,4466.0,,,,,,,,,,,,,,,,,,,,,683.0,214.0,,,,,,,,,,,
2022-10-24 14:00:00+02:00,324.0,192.0,1781.0,2149.0,1433.0,463.0,41.0,248.0,11525.0,5141.0,26621.0,174.0,1033.0,1528.0,139.0,203.0,234.0,67.0,8.0,7759.0,6661.0,73.0,92.0,5738.0,10722.0,2043.0,160.0,24.0,152.0,808.0,2.0,135.0,190.0,542.0,68.0,1205.0,825.0,1426.0,32.0,455.0,79.0,527.0,189.0,1410.0,1559.0,20.0,67.0,11.0,3646.0,1540.0,4415.0,0.0,,134.0,0.0,,1225.0,0.0,,752.0,0.0,,105.0,0.0,,0.0,1996.0,1065.0,564.0,23.0,1983.0,584.0,260.0,0.0,22.0,3.0,706.0,18.0,1249.0,30.0,520.0,52.0,60.0,1.0
2022-10-24 14:15:00+02:00,316.0,196.0,,,,,,,11104.0,5136.0,26464.0,,,,,,,,,7697.0,6690.0,,,,,,,,,760.0,2.0,,,,,,,,,,,,,,,,,,3490.0,1538.0,4355.0,,,,,,,,,,,,,,,,,,,,,576.0,261.0,,,,,,,,,,,
2022-10-24 14:30:00+02:00,300.0,204.0,,,,,,,10621.0,5133.0,26293.0,,,,,,,,,7596.0,6678.0,,,,,,,,,710.0,2.0,,,,,,,,,,,,,,,,,,3336.0,1537.0,4284.0,,,,,,,,,,,,,,,,,,,,,565.0,261.0,,,,,,,,,,,
2022-10-24 14:45:00+02:00,272.0,208.0,,,,,,,10050.0,5130.0,26097.0,,,,,,,,,7462.0,6630.0,,,,,,,,,655.0,2.0,,,,,,,,,,,,,,,,,,3180.0,1535.0,4210.0,,,,,,,,,,,,,,,,,,,,,553.0,262.0,,,,,,,,,,,
2022-10-24 15:00:00+02:00,244.0,208.0,1597.0,2137.0,1251.0,277.0,53.0,190.0,9464.0,5127.0,25885.0,96.0,1079.0,1636.0,113.0,201.0,236.0,32.0,9.0,7345.0,6602.0,35.0,133.0,5279.0,10333.0,1414.0,166.0,17.0,151.0,592.0,2.0,100.0,224.0,431.0,68.0,968.0,814.0,1103.0,31.0,367.0,95.0,404.0,191.0,1037.0,1619.0,10.0,81.0,9.0,3023.0,1533.0,4136.0,0.0,,206.0,0.0,,1213.0,0.0,,860.0,0.0,,115.0,0.0,,0.0,1434.0,1128.0,530.0,23.0,1966.0,381.0,316.0,0.0,30.0,1.0,840.0,10.0,1262.0,22.0,496.0,41.0,25.0,1.0
2022-10-24 15:15:00+02:00,224.0,204.0,,,,,,,8796.0,5122.0,25590.0,,,,,,,,,7167.0,6492.0,,,,,,,,,520.0,2.0,,,,,,,,,,,,,,,,,,2906.0,1530.0,4062.0,,,,,,,,,,,,,,,,,,,,,365.0,316.0,,,,,,,,,,,
2022-10-24 15:30:00+02:00,200.0,196.0,,,,,,,8040.0,5117.0,25288.0,,,,,,,,,6977.0,6359.0,,,,,,,,,444.0,2.0,,,,,,,,,,,,,,,,,,2784.0,1525.0,3982.0,,,,,,,,,,,,,,,,,,,,,348.0,316.0,,,,,,,,,,,
2022-10-24 15:45:00+02:00,172.0,192.0,,,,,,,7192.0,5112.0,24965.0,,,,,,,,,6763.0,6207.0,,,,,,,,,370.0,2.0,,,,,,,,,,,,,,,,,,2663.0,1520.0,3904.0,,,,,,,,,,,,,,,,,,,,,335.0,317.0,,,,,,,,,,,
2022-10-24 16:00:00+02:00,132.0,184.0,1146.0,2051.0,1056.0,82.0,56.0,85.0,6321.0,5187.0,24609.0,50.0,1100.0,1725.0,57.0,169.0,236.0,6.0,12.0,6653.0,6064.0,0.0,171.0,4172.0,9947.0,607.0,165.0,8.0,150.0,302.0,2.0,59.0,241.0,275.0,65.0,626.0,752.0,672.0,30.0,249.0,95.0,249.0,165.0,603.0,1592.0,2.0,107.0,10.0,2543.0,1515.0,3827.0,0.0,,239.0,0.0,,1208.0,0.0,,977.0,0.0,,135.0,0.0,,0.0,662.0,1335.0,444.0,23.0,1929.0,143.0,405.0,0.0,42.0,0.0,1004.0,2.0,1273.0,9.0,483.0,17.0,10.0,1.0
2022-10-24 16:15:00+02:00,100.0,176.0,,,,,,,5395.0,5179.0,24185.0,,,,,,,,,6340.0,5887.0,,,,,,,,,236.0,2.0,,,,,,,,,,,,,,,,,,2368.0,1510.0,3740.0,,,,,,,,,,,,,,,,,,,,,128.0,406.0,,,,,,,,,,,
2022-10-24 16:30:00+02:00,92.0,172.0,,,,,,,4426.0,5169.0,23754.0,,,,,,,,,5961.0,5705.0,,,,,,,,,174.0,2.0,,,,,,,,,,,,,,,,,,2192.0,1506.0,3646.0,,,,,,,,,,,,,,,,,,,,,116.0,407.0,,,,,,,,,,,
2022-10-24 16:45:00+02:00,104.0,164.0,,,,,,,3467.0,5162.0,23306.0,,,,,,,,,5514.0,5522.0,,,,,,,,,121.0,2.0,,,,,,,,,,,,,,,,,,2018.0,1502.0,3552.0,,,,,,,,,,,,,,,,,,,,,105.0,409.0,,,,,,,,,,,
2022-10-24 17:00:00+02:00,64.0,160.0,463.0,2041.0,940.0,1.0,71.0,18.0,2551.0,5153.0,22833.0,10.0,1108.0,1811.0,12.0,179.0,246.0,0.0,17.0,5238.0,5332.0,0.0,210.0,2669.0,9564.0,82.0,166.0,2.0,149.0,78.0,3.0,21.0,247.0,117.0,63.0,269.0,660.0,265.0,29.0,126.0,82.0,100.0,149.0,196.0,1515.0,0.0,136.0,11.0,1841.0,1498.0,3456.0,0.0,,272.0,0.0,,1188.0,0.0,,1077.0,0.0,,161.0,0.0,,0.0,55.0,1665.0,293.0,22.0,1889.0,14.0,526.0,0.0,55.0,0.0,1158.0,0.0,1281.0,1.0,497.0,4.0,0.0,1.0
2022-10-24 17:15:00+02:00,52.0,160.0,,,,,,,1713.0,5138.0,22507.0,,,,,,,,,4629.0,5163.0,,,,,,,,,47.0,4.0,,,,,,,,,,,,,,,,,,1648.0,1498.0,3392.0,,,,,,,,,,,,,,,,,,,,,10.0,528.0,,,,,,,,,,,
2022-10-24 17:30:00+02:00,44.0,160.0,,,,,,,1014.0,5153.0,22221.0,,,,,,,,,3957.0,5007.0,,,,,,,,,23.0,5.0,,,,,,,,,,,,,,,,,,1455.0,1502.0,3360.0,,,,,,,,,,,,,,,,,,,,,8.0,530.0,,,,,,,,,,,
2022-10-24 17:45:00+02:00,20.0,160.0,,,,,,,504.0,5140.0,21963.0,,,,,,,,,3256.0,4866.0,,,,,,,,,7.0,6.0,,,,,,,,,,,,,,,,,,1262.0,1506.0,3325.0,,,,,,,,,,,,,,,,,,,,,7.0,532.0,,,,,,,,,,,
2022-10-24 18:00:00+02:00,0.0,164.0,25.0,2100.0,903.0,0.0,97.0,0.0,175.0,5203.0,21751.0,0.0,1112.0,1743.0,0.0,207.0,261.0,0.0,21.0,2703.0,4713.0,0.0,248.0,843.0,8603.0,0.0,166.0,0.0,148.0,0.0,7.0,0.0,300.0,0.0,66.0,0.0,600.0,4.0,27.0,16.0,69.0,0.0,141.0,0.0,1485.0,0.0,152.0,13.0,1065.0,1511.0,3291.0,0.0,,273.0,0.0,,1164.0,0.0,,1140.0,0.0,,189.0,0.0,,0.0,0.0,2039.0,130.0,21.0,1829.0,1.0,627.0,0.0,59.0,0.0,1294.0,0.0,1284.0,0.0,514.0,0.0,0.0,1.0
2022-10-24 18:15:00+02:00,0.0,168.0,,,,,,,22.0,5189.0,21723.0,,,,,,,,,2031.0,4600.0,,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,803.0,1506.0,3252.0,,,,,,,,,,,,,,,,,,,,,1.0,629.0,,,,,,,,,,,
2022-10-24 18:30:00+02:00,0.0,176.0,,,,,,,0.0,5179.0,21739.0,,,,,,,,,1451.0,4503.0,,,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,,,542.0,1491.0,3209.0,,,,,,,,,,,,,,,,,,,,,1.0,630.0,,,,,,,,,,,
2022-10-24 18:45:00+02:00,0.0,180.0,,,,,,,0.0,5165.0,21758.0,,,,,,,,,971.0,4430.0,,,,,,,,,0.0,12.0,,,,,,,,,,,,,,,,,,279.0,1477.0,3160.0,,,,,,,,,,,,,,,,,,,,,1.0,632.0,,,,,,,,,,,
2022-10-24 19:00:00+02:00,0.0,188.0,0.0,2109.0,910.0,0.0,101.0,0.0,0.0,5148.0,21794.0,0.0,1118.0,1489.0,0.0,217.0,255.0,0.0,26.0,586.0,4303.0,0.0,298.0,9.0,7640.0,0.0,164.0,0.0,141.0,0.0,14.0,0.0,307.0,0.0,72.0,0.0,549.0,0.0,27.0,0.0,63.0,0.0,152.0,0.0,1546.0,0.0,154.0,17.0,15.0,1462.0,3114.0,0.0,,269.0,0.0,,1062.0,0.0,,1163.0,0.0,,233.0,0.0,,0.0,0.0,2363.0,16.0,21.0,1812.0,0.0,685.0,0.0,67.0,0.0,1410.0,0.0,1276.0,0.0,542.0,0.0,0.0,1.0
2022-10-24 19:15:00+02:00,0.0,196.0,,,,,,,0.0,5143.0,21864.0,,,,,,,,,329.0,4307.0,,,,,,,,,0.0,15.0,,,,,,,,,,,,,,,,,,11.0,1446.0,3061.0,,,,,,,,,,,,,,,,,,,,,0.0,686.0,,,,,,,,,,,
2022-10-24 19:30:00+02:00,0.0,208.0,,,,,,,0.0,5138.0,21920.0,,,,,,,,,176.0,4361.0,,,,,,,,,0.0,16.0,,,,,,,,,,,,,,,,,,7.0,1428.0,2997.0,,,,,,,,,,,,,,,,,,,,,0.0,687.0,,,,,,,,,,,
2022-10-24 19:45:00+02:00,0.0,216.0,,,,,,,0.0,5134.0,21977.0,,,,,,,,,115.0,4457.0,,,,,,,,,0.0,18.0,,,,,,,,,,,,,,,,,,3.0,1410.0,2935.0,,,,,,,,,,,,,,,,,,,,,3.0,687.0,,,,,,,,,,,
2022-10-24 20:00:00+02:00,0.0,232.0,0.0,2118.0,943.0,0.0,98.0,0.0,0.0,5120.0,22055.0,0.0,1113.0,1380.0,0.0,237.0,269.0,0.0,35.0,93.0,4556.0,0.0,331.0,0.0,6676.0,0.0,155.0,0.0,137.0,0.0,19.0,0.0,295.0,0.0,75.0,0.0,449.0,0.0,27.0,0.0,57.0,0.0,146.0,0.0,1545.0,0.0,150.0,20.0,0.0,1392.0,2871.0,0.0,,273.0,0.0,,959.0,0.0,,1183.0,0.0,,269.0,0.0,,0.0,0.0,2541.0,0.0,20.0,1980.0,3.0,707.0,0.0,85.0,0.0,1491.0,0.0,1243.0,0.0,575.0,0.0,0.0,1.0
2022-10-24 20:15:00+02:00,0.0,248.0,,,,,,,0.0,5103.0,22074.0,,,,,,,,,81.0,4708.0,,,,,,,,,0.0,21.0,,,,,,,,,,,,,,,,,,0.0,1386.0,2856.0,,,,,,,,,,,,,,,,,,,,,3.0,707.0,,,,,,,,,,,
2022-10-24 20:30:00+02:00,0.0,268.0,,,,,,,0.0,5081.0,22064.0,,,,,,,,,73.0,4873.0,,,,,,,,,0.0,23.0,,,,,,,,,,,,,,,,,,0.0,1391.0,2887.0,,,,,,,,,,,,,,,,,,,,,3.0,707.0,,,,,,,,,,,
2022-10-24 20:45:00+02:00,0.0,284.0,,,,,,,0.0,5064.0,22037.0,,,,,,,,,68.0,5039.0,,,,,,,,,0.0,25.0,,,,,,,,,,,,,,,,,,0.0,1396.0,2920.0,,,,,,,,,,,,,,,,,,,,,3.0,707.0,,,,,,,,,,,
2022-10-24 21:00:00+02:00,0.0,296.0,0.0,2122.0,968.0,0.0,99.0,0.0,0.0,5041.0,22001.0,0.0,1103.0,1376.0,0.0,245.0,309.0,0.0,35.0,63.0,5251.0,0.0,373.0,0.0,6339.0,0.0,153.0,0.0,130.0,0.0,26.0,0.0,262.0,0.0,76.0,0.0,424.0,0.0,26.0,0.0,57.0,0.0,142.0,0.0,1530.0,0.0,142.0,21.0,0.0,1402.0,2951.0,0.0,,281.0,0.0,,833.0,0.0,,1198.0,0.0,,294.0,0.0,,0.0,0.0,2582.0,0.0,20.0,2147.0,3.0,696.0,0.0,113.0,0.0,1544.0,0.0,1201.0,0.0,614.0,0.0,0.0,1.0
2022-10-24 21:15:00+02:00,0.0,304.0,,,,,,,0.0,5037.0,21966.0,,,,,,,,,62.0,5389.0,,,,,,,,,0.0,26.0,,,,,,,,,,,,,,,,,,0.0,1404.0,2978.0,,,,,,,,,,,,,,,,,,,,,3.0,696.0,,,,,,,,,,,
2022-10-24 21:30:00+02:00,0.0,312.0,,,,,,,0.0,5022.0,21927.0,,,,,,,,,63.0,5499.0,,,,,,,,,0.0,26.0,,,,,,,,,,,,,,,,,,0.0,1403.0,3003.0,,,,,,,,,,,,,,,,,,,,,3.0,695.0,,,,,,,,,,,
2022-10-24 21:45:00+02:00,0.0,316.0,,,,,,,0.0,5012.0,21896.0,,,,,,,,,64.0,5587.0,,,,,,,,,0.0,26.0,,,,,,,,,,,,,,,,,,0.0,1403.0,3031.0,,,,,,,,,,,,,,,,,,,,,3.0,695.0,,,,,,,,,,,
2022-10-24 22:00:00+02:00,0.0,320.0,0.0,2127.0,964.0,0.0,100.0,0.0,0.0,5092.0,21494.0,0.0,1075.0,1335.0,0.0,232.0,319.0,0.0,39.0,67.0,5664.0,0.0,401.0,0.0,6001.0,0.0,152.0,0.0,130.0,0.0,26.0,0.0,255.0,0.0,77.0,0.0,402.0,0.0,23.0,0.0,62.0,0.0,137.0,0.0,1521.0,0.0,138.0,21.0,0.0,1402.0,3058.0,0.0,,267.0,0.0,,685.0,0.0,,1204.0,0.0,,316.0,0.0,,0.0,0.0,2581.0,0.0,20.0,2295.0,3.0,703.0,0.0,148.0,0.0,1589.0,0.0,1173.0,0.0,660.0,0.0,0.0,1.0
2022-10-24 22:15:00+02:00,0.0,316.0,,,,,,,0.0,5205.0,21439.0,,,,,,,,,68.0,5741.0,,,,,,,,,0.0,27.0,,,,,,,,,,,,,,,,,,0.0,1404.0,3079.0,,,,,,,,,,,,,,,,,,,,,3.0,703.0,,,,,,,,,,,
2022-10-24 22:30:00+02:00,0.0,312.0,,,,,,,0.0,5192.0,21385.0,,,,,,,,,69.0,5825.0,,,,,,,,,0.0,27.0,,,,,,,,,,,,,,,,,,0.0,1409.0,3097.0,,,,,,,,,,,,,,,,,,,,,3.0,703.0,,,,,,,,,,,
2022-10-24 22:45:00+02:00,0.0,308.0,,,,,,,0.0,5184.0,21336.0,,,,,,,,,69.0,5912.0,,,,,,,,,0.0,27.0,,,,,,,,,,,,,,,,,,0.0,1413.0,3115.0,,,,,,,,,,,,,,,,,,,,,3.0,703.0,,,,,,,,,,,
2022-10-24 23:00:00+02:00,0.0,304.0,0.0,2115.0,953.0,0.0,76.0,0.0,0.0,5173.0,21280.0,0.0,1041.0,1231.0,0.0,208.0,297.0,0.0,43.0,69.0,6022.0,0.0,444.0,0.0,5663.0,0.0,132.0,0.0,132.0,0.0,26.0,0.0,243.0,0.0,70.0,0.0,389.0,0.0,10.0,0.0,69.0,0.0,143.0,0.0,1491.0,0.0,136.0,22.0,0.0,1418.0,3135.0,0.0,,266.0,0.0,,526.0,0.0,,1201.0,0.0,,332.0,0.0,,0.0,0.0,2578.0,0.0,18.0,2392.0,3.0,701.0,0.0,195.0,0.0,1647.0,0.0,1164.0,0.0,688.0,0.0,0.0,1.0
2022-10-24 23:15:00+02:00,0.0,308.0,,,,,,,0.0,5185.0,21189.0,,,,,,,,,68.0,6090.0,,,,,,,,,0.0,24.0,,,,,,,,,,,,,,,,,,0.0,1423.0,3143.0,,,,,,,,,,,,,,,,,,,,,3.0,701.0,,,,,,,,,,,
2022-10-24 23:30:00+02:00,0.0,312.0,,,,,,,0.0,5191.0,21095.0,,,,,,,,,67.0,6139.0,,,,,,,,,0.0,22.0,,,,,,,,,,,,,,,,,,0.0,1430.0,3139.0,,,,,,,,,,,,,,,,,,,,,3.0,701.0,,,,,,,,,,,
2022-10-24 23:45:00+02:00,0.0,316.0,,,,,,,0.0,5197.0,21001.0,,,,,,,,,66.0,6178.0,,,,,,,,,0.0,20.0,,,,,,,,,,,,,,,,,,0.0,1437.0,3135.0,,,,,,,,,,,,,,,,,,,,,3.0,701.0,,,,,,,,,,,
2022-10-25 00:00:00+02:00,0.0,296.0,0.0,2024.0,1048.0,0.0,65.0,0.0,0.0,5615.0,21630.0,0.0,1067.0,2192.0,0.0,192.0,360.0,0.0,63.0,58.0,4804.0,0.0,635.0,0.0,6131.0,0.0,127.0,0.0,115.0,0.0,38.0,0.0,257.0,0.0,68.0,0.0,416.0,0.0,6.0,0.0,86.0,0.0,183.0,0.0,1618.0,0.0,163.0,23.0,0.0,1419.0,3370.0,0.0,,207.0,0.0,,472.0,0.0,,906.0,0.0,,258.0,0.0,,0.0,0.0,2638.0,0.0,14.0,2293.0,3.0,588.0,0.0,197.0,0.0,1784.0,0.0,1112.0,0.0,915.0,0.0,0.0,1.0
2022-10-25 00:15:00+02:00,0.0,296.0,,,,,,,0.0,5827.0,21557.0,,,,,,,,,56.0,4932.0,,,,,,,,,0.0,41.0,,,,,,,,,,,,,,,,,,0.0,1419.0,3363.0,,,,,,,,,,,,,,,,,,,,,3.0,588.0,,,,,,,,,,,
2022-10-25 00:30:00+02:00,0.0,296.0,,,,,,,0.0,5840.0,21486.0,,,,,,,,,56.0,5054.0,,,,,,,,,0.0,43.0,,,,,,,,,,,,,,,,,,0.0,1419.0,3354.0,,,,,,,,,,,,,,,,,,,,,3.0,587.0,,,,,,,,,,,
2022-10-25 00:45:00+02:00,0.0,296.0,,,,,,,0.0,5846.0,21406.0,,,,,,,,,58.0,5174.0,,,,,,,,,0.0,46.0,,,,,,,,,,,,,,,,,,0.0,1420.0,3343.0,,,,,,,,,,,,,,,,,,,,,3.0,587.0,,,,,,,,,,,
2022-10-25 01:00:00+02:00,0.0,300.0,0.0,2013.0,1009.0,0.0,64.0,0.0,0.0,5652.0,21329.0,0.0,1002.0,2011.0,0.0,187.0,330.0,0.0,57.0,61.0,5284.0,0.0,715.0,0.0,5850.0,0.0,124.0,0.0,117.0,0.0,47.0,0.0,238.0,0.0,67.0,0.0,405.0,0.0,6.0,0.0,92.0,0.0,144.0,0.0,1555.0,0.0,161.0,21.0,0.0,1421.0,3333.0,0.0,,222.0,0.0,,327.0,0.0,,1031.0,0.0,,276.0,0.0,,0.0,0.0,2486.0,0.0,14.0,2445.0,3.0,563.0,0.0,230.0,0.0,1823.0,0.0,1088.0,0.0,938.0,0.0,0.0,1.0
